# pwm     avgADC    varADC 
0.033	0.033	0.000
0.066	0.066	0.000
0.099	0.099	0.000
0.132	0.132	0.000
0.165	0.165	0.000
0.198	0.197	0.000
0.231	0.231	0.000
0.264	0.264	0.000
0.297	0.297	0.000
0.330	0.330	0.000
0.363	0.363	0.000
0.396	0.395	0.000
0.429	0.428	0.000
0.462	0.460	0.000
0.495	0.494	0.000
0.528	0.527	0.000
0.561	0.561	0.000
0.594	0.593	0.000
0.627	0.627	0.000
0.660	0.659	0.000
0.693	0.691	0.000
0.726	0.725	0.000
0.759	0.756	0.000
0.792	0.790	0.000
0.825	0.822	0.000
0.858	0.855	0.000
0.891	0.888	0.000
0.924	0.924	0.000
0.957	0.952	0.000
0.990	0.988	0.000
1.023	1.024	0.000
1.056	1.054	0.000
1.089	1.088	0.000
1.122	1.119	0.000
1.155	1.154	0.000
1.188	1.187	0.000
1.221	1.218	0.000
1.254	1.251	0.000
1.287	1.282	0.000
1.320	1.317	0.000
1.353	1.351	0.000
1.386	1.383	0.000
1.419	1.415	0.000
1.452	1.450	0.000
1.485	1.483	0.000
1.518	1.515	0.000
1.551	1.549	0.000
1.584	1.580	0.000
1.617	1.615	0.000
1.650	1.645	0.000
1.683	1.678	0.000
1.716	1.714	0.000
1.749	1.746	0.000
1.782	1.779	0.000
1.815	1.809	0.000
1.848	1.843	0.000
1.881	1.879	0.000
1.914	1.911	0.000
1.947	1.942	0.000
1.980	1.978	0.000
2.013	2.010	0.000
2.046	2.042	0.000
2.079	2.074	0.000
2.112	2.108	0.000
2.145	2.142	0.000
2.178	2.172	0.000
2.211	2.205	0.000
2.244	2.239	0.000
2.277	2.272	0.000
2.310	2.307	0.000
2.343	2.338	0.000
2.376	2.370	0.000
2.409	2.404	0.000
2.442	2.438	0.000
2.475	2.469	0.000
2.508	2.503	0.000
2.541	2.536	0.000
2.574	2.569	0.000
2.607	2.603	0.000
2.640	2.634	0.000
2.673	2.668	0.000
2.706	2.701	0.000
2.739	2.733	0.000
2.772	2.766	0.000
2.805	2.799	0.000
2.838	2.833	0.000
2.871	2.866	0.000
2.904	2.898	0.000
2.937	2.931	0.000
2.970	2.964	0.000
3.003	2.997	0.000
3.036	3.030	0.000
3.069	3.063	0.000
3.102	3.096	0.000
3.135	3.129	0.000
3.168	3.162	0.000
3.201	3.195	0.000
3.234	3.228	0.000
3.267	3.261	0.000
3.300	3.294	0.000
